MAL-00001 | Fullmetal Alchemist: Brotherhood | Type: Movie | Score: 5.01 | Genre: Comedy
MAL-21118 | Odd Taxi Part 137 | Type: ONA | Score: 9.18 | Genre: Adventure
MAL-21119 | Cyberpunk: Edgerunners Part 137 | Type: Special | Score: 9.19 | Genre: Sports
MAL-21120 | Devilman Crybaby Part 137 | Type: TV | Score: 9.2 | Genre: Action
MAL-21121 | Parasyte -the maxim- Part 137 | Type: Movie | Score: 9.21 | Genre: Comedy
MAL-21122 | Inuyashiki Part 137 | Type: OVA | Score: 9.22 | Genre: Drama
MAL-21123 | Elfen Lied Part 137 | Type: ONA | Score: 9.23 | Genre: Fantasy
MAL-21124 | Deadman Wonderland Part 137 | Type: Special | Score: 9.24 | Genre: Sci-Fi
MAL-21125 | Mirai Nikki Part 137 | Type: TV | Score: 9.25 | Genre: Slice of Life
MAL-21126 | Another Part 137 | Type: Movie | Score: 9.26 | Genre: Romance
MAL-21127 | Shiki Part 137 | Type: OVA | Score: 9.27 | Genre: Suspense
MAL-21128 | Higurashi: When They Cry Part 137 | Type: ONA | Score: 9.28 | Genre: Adventure
MAL-21129 | Summer Time Rendering Part 137 | Type: Special | Score: 9.29 | Genre: Sports
MAL-21130 | Ergo Proxy Part 137 | Type: TV | Score: 9.3 | Genre: Action
MAL-21131 | Texhnolyze Part 137 | Type: Movie | Score: 9.31 | Genre: Comedy
MAL-21132 | Serial Experiments Lain Part 137 | Type: OVA | Score: 9.32 | Genre: Drama
MAL-21133 | Darker than Black Part 137 | Type: ONA | Score: 9.33 | Genre: Fantasy
MAL-21134 | Black Lagoon Part 137 | Type: Special | Score: 9.34 | Genre: Sci-Fi
MAL-21135 | Jormungand Part 137 | Type: TV | Score: 9.35 | Genre: Slice of Life
MAL-21136 | Hellsing Ultimate Part 137 | Type: Movie | Score: 9.36 | Genre: Romance
MAL-21137 | Drifters Part 137 | Type: OVA | Score: 9.37 | Genre: Suspense
MAL-21138 | Dororo Part 137 | Type: ONA | Score: 9.38 | Genre: Adventure
MAL-21139 | Samurai Champloo Part 137 | Type: Special | Score: 9.39 | Genre: Sports
MAL-21140 | Rurouni Kenshin Part 137 | Type: TV | Score: 9.4 | Genre: Action
MAL-21141 | Gintama' Part 137 | Type: Movie | Score: 9.41 | Genre: Comedy
MAL-21142 | Gintama° Part 137 | Type: OVA | Score: 9.42 | Genre: Drama
MAL-21143 | Gintama: Enchousen Part 137 | Type: ONA | Score: 9.43 | Genre: Fantasy
MAL-21144 | Gintama: The Final Part 137 | Type: Special | Score: 9.44 | Genre: Sci-Fi
MAL-21145 | Bleach Part 137 | Type: TV | Score: 9.45 | Genre: Slice of Life
MAL-21146 | Katekyo Hitman Reborn! Part 137 | Type: Movie | Score: 9.46 | Genre: Romance
MAL-21147 | D.Gray-man Hallow Part 137 | Type: OVA | Score: 9.47 | Genre: Suspense
MAL-21148 | Beelzebub Part 137 | Type: ONA | Score: 9.48 | Genre: Adventure
MAL-21149 | Gourmet Girl Graffiti Part 137 | Type: Special | Score: 9.49 | Genre: Sports
MAL-21150 | Food Wars! Shokugeki no Soma Part 137 | Type: TV | Score: 5.0 | Genre: Action
MAL-21151 | Yakitate!! Japan Part 137 | Type: Movie | Score: 5.01 | Genre: Comedy
MAL-21152 | Toriko Part 137 | Type: OVA | Score: 5.02 | Genre: Drama
MAL-21153 | Golden Kamuy Part 137 | Type: ONA | Score: 5.03 | Genre: Fantasy
MAL-21154 | Vinland Saga Season 2 Part 137 | Type: Special | Score: 5.04 | Genre: Sci-Fi
MAL-21155 | Kingdom Part 137 | Type: TV | Score: 5.05 | Genre: Slice of Life
MAL-21156 | The Kings Avatar Part 137 | Type: Movie | Score: 5.06 | Genre: Romance
MAL-21157 | Soul Land Part 137 | Type: OVA | Score: 5.07 | Genre: Suspense
MAL-21158 | Battle Through the Heavens Part 137 | Type: ONA | Score: 5.08 | Genre: Adventure
MAL-21159 | A Will Eternal Part 137 | Type: Special | Score: 5.09 | Genre: Sports
MAL-21160 | Perfect World Part 137 | Type: TV | Score: 5.1 | Genre: Action
MAL-21161 | Stellar Transformations Part 137 | Type: Movie | Score: 5.11 | Genre: Comedy
MAL-21162 | Martial Universe Part 137 | Type: OVA | Score: 5.12 | Genre: Drama
MAL-21163 | Spare Me, Great Lord! Part 137 | Type: ONA | Score: 5.13 | Genre: Fantasy
MAL-21164 | Versatile Mage Part 137 | Type: Special | Score: 5.14 | Genre: Sci-Fi
MAL-21165 | Fullmetal Alchemist: Brotherhood Part 138 | Type: TV | Score: 5.15 | Genre: Slice of Life
MAL-21166 | Frieren: Beyond Journey's End Part 138 | Type: Movie | Score: 5.16 | Genre: Romance
MAL-21167 | Steins;Gate Part 138 | Type: OVA | Score: 5.17 | Genre: Suspense
MAL-21168 | Attack on Titan Part 138 | Type: ONA | Score: 5.18 | Genre: Adventure
MAL-21169 | Hunter x Hunter Part 138 | Type: Special | Score: 5.19 | Genre: Sports
MAL-21170 | Bleach: Thousand-Year Blood War Part 138 | Type: TV | Score: 5.2 | Genre: Action
MAL-21171 | Gintama Part 138 | Type: Movie | Score: 5.21 | Genre: Comedy
MAL-21172 | One Piece Part 138 | Type: OVA | Score: 5.22 | Genre: Drama
MAL-21173 | Naruto: Shippuden Part 138 | Type: ONA | Score: 5.23 | Genre: Fantasy
MAL-21174 | Re:Zero - Starting Life in Another World Part 138 | Type: Special | Score: 5.24 | Genre: Sci-Fi
MAL-21175 | Jujutsu Kaisen Part 138 | Type: TV | Score: 5.25 | Genre: Slice of Life
MAL-21176 | Demon Slayer: Kimetsu no Yaiba Part 138 | Type: Movie | Score: 5.26 | Genre: Romance
MAL-21177 | Chainsaw Man Part 138 | Type: OVA | Score: 5.27 | Genre: Suspense
MAL-21178 | Cowboy Bebop Part 138 | Type: ONA | Score: 5.28 | Genre: Adventure
MAL-21179 | Neon Genesis Evangelion Part 138 | Type: Special | Score: 5.29 | Genre: Sports
MAL-21180 | Code Geass: Lelouch of the Rebellion Part 138 | Type: TV | Score: 5.3 | Genre: Action
MAL-21181 | Death Note Part 138 | Type: Movie | Score: 5.31 | Genre: Comedy
MAL-21182 | Monster Part 138 | Type: OVA | Score: 5.32 | Genre: Drama
MAL-21183 | Hajime no Ippo Part 138 | Type: ONA | Score: 5.33 | Genre: Fantasy
MAL-21184 | Vinland Saga Part 138 | Type: Special | Score: 5.34 | Genre: Sci-Fi
MAL-21185 | Mob Psycho 100 Part 138 | Type: TV | Score: 5.35 | Genre: Slice of Life
MAL-21186 | One Punch Man Part 138 | Type: Movie | Score: 5.36 | Genre: Romance
MAL-21187 | My Hero Academia Part 138 | Type: OVA | Score: 5.37 | Genre: Suspense
MAL-21188 | Black Clover Part 138 | Type: ONA | Score: 5.38 | Genre: Adventure
MAL-21189 | Sword Art Online Part 138 | Type: Special | Score: 5.39 | Genre: Sports
MAL-21190 | Tokyo Ghoul Part 138 | Type: TV | Score: 5.4 | Genre: Action
MAL-21191 | Your Name. Part 138 | Type: Movie | Score: 5.41 | Genre: Comedy
MAL-21192 | Spirited Away Part 138 | Type: OVA | Score: 5.42 | Genre: Drama
MAL-21193 | A Silent Voice Part 138 | Type: ONA | Score: 5.43 | Genre: Fantasy
MAL-21194 | Princess Mononoke Part 138 | Type: Special | Score: 5.44 | Genre: Sci-Fi
MAL-21195 | Howl's Moving Castle Part 138 | Type: TV | Score: 5.45 | Genre: Slice of Life
MAL-21196 | Violet Evergarden Part 138 | Type: Movie | Score: 5.46 | Genre: Romance
MAL-21197 | Kaguya-sama: Love is War Part 138 | Type: OVA | Score: 5.47 | Genre: Suspense
MAL-21198 | Clannad: After Story Part 138 | Type: ONA | Score: 5.48 | Genre: Adventure
MAL-21199 | Toradora! Part 138 | Type: Special | Score: 5.49 | Genre: Sports
MAL-21200 | Anohana: The Flower We Saw That Day Part 138 | Type: TV | Score: 5.5 | Genre: Action
MAL-21201 | Your Lie in April Part 138 | Type: Movie | Score: 5.51 | Genre: Comedy
MAL-21202 | Haikyu!! Part 138 | Type: OVA | Score: 5.52 | Genre: Drama
MAL-21203 | Kuroko's Basketball Part 138 | Type: ONA | Score: 5.53 | Genre: Fantasy
MAL-21204 | Slam Dunk Part 138 | Type: Special | Score: 5.54 | Genre: Sci-Fi
MAL-21205 | Blue Lock Part 138 | Type: TV | Score: 5.55 | Genre: Slice of Life
MAL-21206 | Ao Ashi Part 138 | Type: Movie | Score: 5.56 | Genre: Romance
MAL-21207 | Chihayafuru Part 138 | Type: OVA | Score: 5.57 | Genre: Suspense
MAL-21208 | Legend of the Galactic Heroes Part 138 | Type: ONA | Score: 5.58 | Genre: Adventure
MAL-21209 | Pluto Part 138 | Type: Special | Score: 5.59 | Genre: Sports
MAL-21210 | Monster Part 138 | Type: TV | Score: 5.6 | Genre: Action
MAL-21211 | Berserk Part 138 | Type: Movie | Score: 5.61 | Genre: Comedy
MAL-21212 | Claymore Part 138 | Type: OVA | Score: 5.62 | Genre: Drama
MAL-21213 | D.Gray-man Part 138 | Type: ONA | Score: 5.63 | Genre: Fantasy
MAL-21214 | Soul Eater Part 138 | Type: Special | Score: 5.64 | Genre: Sci-Fi
MAL-21215 | Fairy Tail Part 138 | Type: TV | Score: 5.65 | Genre: Slice of Life
MAL-21216 | The Seven Deadly Sins Part 138 | Type: Movie | Score: 5.66 | Genre: Romance
MAL-21217 | Overlord Part 138 | Type: OVA | Score: 5.67 | Genre: Suspense
MAL-21218 | That Time I Got Reincarnated as a Slime Part 138 | Type: ONA | Score: 5.68 | Genre: Adventure
MAL-21219 | Mushoku Tensei: Jobless Reincarnation Part 138 | Type: Special | Score: 5.69 | Genre: Sports
MAL-21220 | Reincarnated as a Sword Part 138 | Type: TV | Score: 5.7 | Genre: Action
MAL-21221 | The Eminence in Shadow Part 138 | Type: Movie | Score: 5.71 | Genre: Comedy
MAL-21222 | Log Horizon Part 138 | Type: OVA | Score: 5.72 | Genre: Drama
MAL-21223 | No Game No Life Part 138 | Type: ONA | Score: 5.73 | Genre: Fantasy
MAL-21224 | Konosuba: God's Blessing on this Wonderful World! Part 138 | Type: Special | Score: 5.74 | Genre: Sci-Fi
MAL-21225 | Re:CREATORS Part 138 | Type: TV | Score: 5.75 | Genre: Slice of Life
MAL-21226 | Fate/Zero Part 138 | Type: Movie | Score: 5.76 | Genre: Romance
MAL-21227 | Fate/stay night: Unlimited Blade Works Part 138 | Type: OVA | Score: 5.77 | Genre: Suspense
MAL-21228 | Heaven's Feel Part 138 | Type: ONA | Score: 5.78 | Genre: Adventure
MAL-21229 | Kara no Kyoukai Part 138 | Type: Special | Score: 5.79 | Genre: Sports
MAL-21230 | Psycho-Pass Part 138 | Type: TV | Score: 5.8 | Genre: Action
MAL-21231 | Ghost in the Shell: Stand Alone Complex Part 138 | Type: Movie | Score: 5.81 | Genre: Comedy
MAL-21232 | Akira Part 138 | Type: OVA | Score: 5.82 | Genre: Drama
MAL-21233 | Steins;Gate 0 Part 138 | Type: ONA | Score: 5.83 | Genre: Fantasy
MAL-21234 | Erased Part 138 | Type: Special | Score: 5.84 | Genre: Sci-Fi
MAL-21235 | The Promised Neverland Part 138 | Type: TV | Score: 5.85 | Genre: Slice of Life
MAL-21236 | Made in Abyss Part 138 | Type: Movie | Score: 5.86 | Genre: Romance
MAL-21237 | Land of the Lustrous Part 138 | Type: OVA | Score: 5.87 | Genre: Suspense
MAL-21238 | Girls' Last Tour Part 138 | Type: ONA | Score: 5.88 | Genre: Adventure
MAL-21239 | Nichijou - My Ordinary Life Part 138 | Type: Special | Score: 5.89 | Genre: Sports
MAL-21240 | Daily Lives of High School Boys Part 138 | Type: TV | Score: 5.9 | Genre: Action
MAL-21241 | Grand Blue Dreaming Part 138 | Type: Movie | Score: 5.91 | Genre: Comedy
MAL-21242 | Gekkan Shoujo Nozaki-kun Part 138 | Type: OVA | Score: 5.92 | Genre: Drama
MAL-21243 | K-On! Part 138 | Type: ONA | Score: 5.93 | Genre: Fantasy
MAL-21244 | Bocchi the Rock! Part 138 | Type: Special | Score: 5.94 | Genre: Sci-Fi
MAL-21245 | Love Live! School Idol Project Part 138 | Type: TV | Score: 5.95 | Genre: Slice of Life
MAL-21246 | The Melancholy of Haruhi Suzumiya Part 138 | Type: Movie | Score: 5.96 | Genre: Romance
MAL-21247 | Lucky Star Part 138 | Type: OVA | Score: 5.97 | Genre: Suspense
MAL-21248 | Azumanga Daioh Part 138 | Type: ONA | Score: 5.98 | Genre: Adventure
MAL-21249 | Tanaka-kun is Always Listless Part 138 | Type: Special | Score: 5.99 | Genre: Sports
MAL-21250 | School Babysitters Part 138 | Type: TV | Score: 6.0 | Genre: Action
MAL-21251 | Barakamon Part 138 | Type: Movie | Score: 6.01 | Genre: Comedy
MAL-21252 | Silver Spoon Part 138 | Type: OVA | Score: 6.02 | Genre: Drama
MAL-21253 | March Comes in Like a Lion Part 138 | Type: ONA | Score: 6.03 | Genre: Fantasy
MAL-21254 | Honey and Clover Part 138 | Type: Special | Score: 6.04 | Genre: Sci-Fi
MAL-21255 | Natsume's Book of Friends Part 138 | Type: TV | Score: 6.05 | Genre: Slice of Life
MAL-21256 | Mushishi Part 138 | Type: Movie | Score: 6.06 | Genre: Romance
MAL-21257 | Kino's Journey Part 138 | Type: OVA | Score: 6.07 | Genre: Suspense
MAL-21258 | Spice and Wolf Part 138 | Type: ONA | Score: 6.08 | Genre: Adventure
MAL-21259 | The Tatami Galaxy Part 138 | Type: Special | Score: 6.09 | Genre: Sports
MAL-21260 | Ping Pong the Animation Part 138 | Type: TV | Score: 6.1 | Genre: Action
MAL-21261 | Odd Taxi Part 138 | Type: Movie | Score: 6.11 | Genre: Comedy
MAL-21262 | Cyberpunk: Edgerunners Part 138 | Type: OVA | Score: 6.12 | Genre: Drama
MAL-21263 | Devilman Crybaby Part 138 | Type: ONA | Score: 6.13 | Genre: Fantasy
MAL-21264 | Parasyte -the maxim- Part 138 | Type: Special | Score: 6.14 | Genre: Sci-Fi
MAL-21265 | Inuyashiki Part 138 | Type: TV | Score: 6.15 | Genre: Slice of Life
MAL-21266 | Elfen Lied Part 138 | Type: Movie | Score: 6.16 | Genre: Romance
MAL-21267 | Deadman Wonderland Part 138 | Type: OVA | Score: 6.17 | Genre: Suspense
MAL-21268 | Mirai Nikki Part 138 | Type: ONA | Score: 6.18 | Genre: Adventure
MAL-21269 | Another Part 138 | Type: Special | Score: 6.19 | Genre: Sports
MAL-21270 | Shiki Part 138 | Type: TV | Score: 6.2 | Genre: Action
MAL-21271 | Higurashi: When They Cry Part 138 | Type: Movie | Score: 6.21 | Genre: Comedy
MAL-21272 | Summer Time Rendering Part 138 | Type: OVA | Score: 6.22 | Genre: Drama
MAL-21273 | Ergo Proxy Part 138 | Type: ONA | Score: 6.23 | Genre: Fantasy
MAL-21274 | Texhnolyze Part 138 | Type: Special | Score: 6.24 | Genre: Sci-Fi
MAL-21275 | Serial Experiments Lain Part 138 | Type: TV | Score: 6.25 | Genre: Slice of Life
MAL-21276 | Darker than Black Part 138 | Type: Movie | Score: 6.26 | Genre: Romance
MAL-21277 | Black Lagoon Part 138 | Type: OVA | Score: 6.27 | Genre: Suspense
MAL-21278 | Jormungand Part 138 | Type: ONA | Score: 6.28 | Genre: Adventure
MAL-21279 | Hellsing Ultimate Part 138 | Type: Special | Score: 6.29 | Genre: Sports
MAL-21280 | Drifters Part 138 | Type: TV | Score: 6.3 | Genre: Action
MAL-21281 | Dororo Part 138 | Type: Movie | Score: 6.31 | Genre: Comedy
MAL-21282 | Samurai Champloo Part 138 | Type: OVA | Score: 6.32 | Genre: Drama
MAL-21283 | Rurouni Kenshin Part 138 | Type: ONA | Score: 6.33 | Genre: Fantasy
MAL-21284 | Gintama' Part 138 | Type: Special | Score: 6.34 | Genre: Sci-Fi
MAL-21285 | Gintama° Part 138 | Type: TV | Score: 6.35 | Genre: Slice of Life
MAL-21286 | Gintama: Enchousen Part 138 | Type: Movie | Score: 6.36 | Genre: Romance
MAL-21287 | Gintama: The Final Part 138 | Type: OVA | Score: 6.37 | Genre: Suspense
MAL-21288 | Bleach Part 138 | Type: ONA | Score: 6.38 | Genre: Adventure
MAL-21289 | Katekyo Hitman Reborn! Part 138 | Type: Special | Score: 6.39 | Genre: Sports
MAL-21290 | D.Gray-man Hallow Part 138 | Type: TV | Score: 6.4 | Genre: Action
MAL-21291 | Beelzebub Part 138 | Type: Movie | Score: 6.41 | Genre: Comedy
MAL-21292 | Gourmet Girl Graffiti Part 138 | Type: OVA | Score: 6.42 | Genre: Drama
MAL-21293 | Food Wars! Shokugeki no Soma Part 138 | Type: ONA | Score: 6.43 | Genre: Fantasy
MAL-21294 | Yakitate!! Japan Part 138 | Type: Special | Score: 6.44 | Genre: Sci-Fi
MAL-21295 | Toriko Part 138 | Type: TV | Score: 6.45 | Genre: Slice of Life
MAL-21296 | Golden Kamuy Part 138 | Type: Movie | Score: 6.46 | Genre: Romance
MAL-21297 | Vinland Saga Season 2 Part 138 | Type: OVA | Score: 6.47 | Genre: Suspense
MAL-21298 | Kingdom Part 138 | Type: ONA | Score: 6.48 | Genre: Adventure
MAL-21299 | The Kings Avatar Part 138 | Type: Special | Score: 6.49 | Genre: Sports
MAL-21300 | Soul Land Part 138 | Type: TV | Score: 6.5 | Genre: Action
MAL-21301 | Battle Through the Heavens Part 138 | Type: Movie | Score: 6.51 | Genre: Comedy
MAL-21302 | A Will Eternal Part 138 | Type: OVA | Score: 6.52 | Genre: Drama
MAL-21303 | Perfect World Part 138 | Type: ONA | Score: 6.53 | Genre: Fantasy
MAL-21304 | Stellar Transformations Part 138 | Type: Special | Score: 6.54 | Genre: Sci-Fi
MAL-21305 | Martial Universe Part 138 | Type: TV | Score: 6.55 | Genre: Slice of Life
MAL-21306 | Spare Me, Great Lord! Part 138 | Type: Movie | Score: 6.56 | Genre: Romance
MAL-21307 | Versatile Mage Part 138 | Type: OVA | Score: 6.57 | Genre: Suspense
MAL-21308 | Fullmetal Alchemist: Brotherhood Part 139 | Type: ONA | Score: 6.58 | Genre: Adventure
MAL-21309 | Frieren: Beyond Journey's End Part 139 | Type: Special | Score: 6.59 | Genre: Sports
MAL-21310 | Steins;Gate Part 139 | Type: TV | Score: 6.6 | Genre: Action
MAL-21311 | Attack on Titan Part 139 | Type: Movie | Score: 6.61 | Genre: Comedy
MAL-21312 | Hunter x Hunter Part 139 | Type: OVA | Score: 6.62 | Genre: Drama
MAL-21313 | Bleach: Thousand-Year Blood War Part 139 | Type: ONA | Score: 6.63 | Genre: Fantasy
MAL-21314 | Gintama Part 139 | Type: Special | Score: 6.64 | Genre: Sci-Fi
MAL-21315 | One Piece Part 139 | Type: TV | Score: 6.65 | Genre: Slice of Life
MAL-21316 | Naruto: Shippuden Part 139 | Type: Movie | Score: 6.66 | Genre: Romance
MAL-21317 | Re:Zero - Starting Life in Another World Part 139 | Type: OVA | Score: 6.67 | Genre: Suspense
MAL-21318 | Jujutsu Kaisen Part 139 | Type: ONA | Score: 6.68 | Genre: Adventure
MAL-21319 | Demon Slayer: Kimetsu no Yaiba Part 139 | Type: Special | Score: 6.69 | Genre: Sports
MAL-21320 | Chainsaw Man Part 139 | Type: TV | Score: 6.7 | Genre: Action
MAL-21321 | Cowboy Bebop Part 139 | Type: Movie | Score: 6.71 | Genre: Comedy
MAL-21322 | Neon Genesis Evangelion Part 139 | Type: OVA | Score: 6.72 | Genre: Drama
MAL-21323 | Code Geass: Lelouch of the Rebellion Part 139 | Type: ONA | Score: 6.73 | Genre: Fantasy
MAL-21324 | Death Note Part 139 | Type: Special | Score: 6.74 | Genre: Sci-Fi
MAL-21325 | Monster Part 139 | Type: TV | Score: 6.75 | Genre: Slice of Life
MAL-21326 | Hajime no Ippo Part 139 | Type: Movie | Score: 6.76 | Genre: Romance
MAL-21327 | Vinland Saga Part 139 | Type: OVA | Score: 6.77 | Genre: Suspense
MAL-21328 | Mob Psycho 100 Part 139 | Type: ONA | Score: 6.78 | Genre: Adventure
MAL-21329 | One Punch Man Part 139 | Type: Special | Score: 6.79 | Genre: Sports
MAL-21330 | My Hero Academia Part 139 | Type: TV | Score: 6.8 | Genre: Action
MAL-21331 | Black Clover Part 139 | Type: Movie | Score: 6.81 | Genre: Comedy
MAL-21332 | Sword Art Online Part 139 | Type: OVA | Score: 6.82 | Genre: Drama
MAL-21333 | Tokyo Ghoul Part 139 | Type: ONA | Score: 6.83 | Genre: Fantasy
MAL-21334 | Your Name. Part 139 | Type: Special | Score: 6.84 | Genre: Sci-Fi
MAL-21335 | Spirited Away Part 139 | Type: TV | Score: 6.85 | Genre: Slice of Life
MAL-21336 | A Silent Voice Part 139 | Type: Movie | Score: 6.86 | Genre: Romance
MAL-21337 | Princess Mononoke Part 139 | Type: OVA | Score: 6.87 | Genre: Suspense
MAL-21338 | Howl's Moving Castle Part 139 | Type: ONA | Score: 6.88 | Genre: Adventure
MAL-21339 | Violet Evergarden Part 139 | Type: Special | Score: 6.89 | Genre: Sports
MAL-21340 | Kaguya-sama: Love is War Part 139 | Type: TV | Score: 6.9 | Genre: Action
MAL-21341 | Clannad: After Story Part 139 | Type: Movie | Score: 6.91 | Genre: Comedy
MAL-21342 | Toradora! Part 139 | Type: OVA | Score: 6.92 | Genre: Drama
MAL-21343 | Anohana: The Flower We Saw That Day Part 139 | Type: ONA | Score: 6.93 | Genre: Fantasy
MAL-21344 | Your Lie in April Part 139 | Type: Special | Score: 6.94 | Genre: Sci-Fi
MAL-21345 | Haikyu!! Part 139 | Type: TV | Score: 6.95 | Genre: Slice of Life
MAL-21346 | Kuroko's Basketball Part 139 | Type: Movie | Score: 6.96 | Genre: Romance
MAL-21347 | Slam Dunk Part 139 | Type: OVA | Score: 6.97 | Genre: Suspense
MAL-21348 | Blue Lock Part 139 | Type: ONA | Score: 6.98 | Genre: Adventure
MAL-21349 | Ao Ashi Part 139 | Type: Special | Score: 6.99 | Genre: Sports
MAL-21350 | Chihayafuru Part 139 | Type: TV | Score: 7.0 | Genre: Action
MAL-21351 | Legend of the Galactic Heroes Part 139 | Type: Movie | Score: 7.01 | Genre: Comedy
MAL-21352 | Pluto Part 139 | Type: OVA | Score: 7.02 | Genre: Drama
MAL-21353 | Monster Part 139 | Type: ONA | Score: 7.03 | Genre: Fantasy
MAL-21354 | Berserk Part 139 | Type: Special | Score: 7.04 | Genre: Sci-Fi
MAL-21355 | Claymore Part 139 | Type: TV | Score: 7.05 | Genre: Slice of Life
MAL-21356 | D.Gray-man Part 139 | Type: Movie | Score: 7.06 | Genre: Romance
MAL-21357 | Soul Eater Part 139 | Type: OVA | Score: 7.07 | Genre: Suspense
MAL-21358 | Fairy Tail Part 139 | Type: ONA | Score: 7.08 | Genre: Adventure
MAL-21359 | The Seven Deadly Sins Part 139 | Type: Special | Score: 7.09 | Genre: Sports
MAL-21360 | Overlord Part 139 | Type: TV | Score: 7.1 | Genre: Action
MAL-21361 | That Time I Got Reincarnated as a Slime Part 139 | Type: Movie | Score: 7.11 | Genre: Comedy
MAL-21362 | Mushoku Tensei: Jobless Reincarnation Part 139 | Type: OVA | Score: 7.12 | Genre: Drama
MAL-21363 | Reincarnated as a Sword Part 139 | Type: ONA | Score: 7.13 | Genre: Fantasy
MAL-21364 | The Eminence in Shadow Part 139 | Type: Special | Score: 7.14 | Genre: Sci-Fi
MAL-21365 | Log Horizon Part 139 | Type: TV | Score: 7.15 | Genre: Slice of Life
MAL-21366 | No Game No Life Part 139 | Type: Movie | Score: 7.16 | Genre: Romance
MAL-21367 | Konosuba: God's Blessing on this Wonderful World! Part 139 | Type: OVA | Score: 7.17 | Genre: Suspense
MAL-21368 | Re:CREATORS Part 139 | Type: ONA | Score: 7.18 | Genre: Adventure
MAL-21369 | Fate/Zero Part 139 | Type: Special | Score: 7.19 | Genre: Sports
